,Air_temperature,Process_temperature,Rotational_speed,Torque,Tool_wear,Target,Type_H,Type_L,Type_M
514,297.4,309.2,1620,33.2,28,0,False,True,False
515,297.5,309.2,1715,28.0,30,0,False,True,False
516,297.5,309.3,1732,29.9,32,0,False,True,False
517,297.5,309.4,1391,58.2,34,0,False,False,True
518,297.6,309.5,1924,20.6,37,0,False,True,False
519,297.7,309.5,2027,19.8,39,0,False,False,True
520,297.6,309.5,1617,36.2,42,0,False,True,False
521,297.5,309.4,1497,35.8,44,0,False,True,False
522,297.5,309.5,1448,43.7,46,0,False,False,True
523,297.4,309.4,1401,45.9,49,0,False,True,False
524,297.4,309.4,1620,35.4,51,0,False,True,False
525,297.4,309.4,1466,45.5,53,0,False,True,False
526,297.6,309.5,1373,50.6,55,0,False,True,False
527,297.6,309.6,1592,35.8,57,0,False,False,True
528,297.5,309.5,1553,42.4,60,0,False,False,True
529,297.6,309.5,1569,36.2,63,0,False,True,False
530,297.6,309.5,1709,32.2,65,0,False,False,True
531,297.6,309.5,1549,34.9,68,0,False,True,False
532,297.5,309.4,1443,45.4,70,0,False,True,False
533,297.5,309.3,1675,29.8,72,0,False,True,False
534,297.5,309.3,1623,33.4,74,0,False,True,False
535,297.4,309.3,1365,52.4,76,0,True,False,False
536,297.4,309.3,1759,24.8,81,0,False,True,False
537,297.4,309.3,1516,43.0,83,0,True,False,False
538,297.4,309.3,1499,36.8,88,0,False,False,True
539,297.4,309.3,1775,25.8,91,0,False,False,True
540,297.4,309.4,1473,45.5,94,0,False,True,False
541,297.4,309.4,1296,52.3,96,0,False,True,False
542,297.5,309.4,1803,24.7,98,0,False,True,False
543,297.5,309.3,1563,36.1,100,0,True,False,False
544,297.5,309.4,1831,26.6,105,0,False,False,True
545,297.6,309.4,1958,22.1,108,0,False,True,False
546,297.5,309.4,1809,24.3,110,0,False,True,False
547,297.5,309.4,1482,39.3,112,0,False,False,True
548,297.4,309.3,1332,53.2,115,0,False,True,False
549,297.4,309.2,1437,40.4,117,0,False,True,False
550,297.4,309.2,1698,29.4,119,0,False,True,False
551,297.4,309.2,1274,54.3,121,0,False,True,False
552,297.4,309.3,1622,35.0,123,0,False,False,True
553,297.4,309.3,1564,36.0,126,0,False,False,True
554,297.5,309.4,1368,45.3,129,0,True,False,False
555,297.4,309.4,1539,42.2,134,0,False,False,True
556,297.5,309.4,1357,50.1,137,0,False,True,False
557,297.5,309.4,1433,48.3,139,0,False,False,True
558,297.5,309.4,1650,34.6,142,0,False,True,False
559,297.5,309.4,1503,40.6,144,0,False,True,False
560,297.5,309.4,1318,58.2,146,0,False,True,False
561,297.5,309.4,1678,34.4,148,0,False,False,True
562,297.6,309.5,1574,30.9,151,0,False,True,False
563,297.7,309.6,1529,35.2,153,0,False,True,False
564,297.6,309.6,1669,32.1,155,0,True,False,False
565,297.7,309.7,1570,35.8,160,0,True,False,False
566,297.6,309.7,1541,33.7,165,0,False,False,True
567,297.7,309.7,1680,30.2,168,0,False,False,True
568,297.8,309.7,1935,22.1,171,0,False,True,False
569,297.7,309.6,1596,35.2,173,0,False,False,True
570,297.7,309.7,1498,41.0,176,0,False,True,False
571,297.8,309.8,1676,29.0,178,0,False,False,True
572,297.8,309.9,1351,49.0,181,0,False,True,False
573,297.9,309.9,1472,45.0,183,0,False,True,False
574,297.9,310.0,1439,41.7,185,0,False,False,True
575,297.9,309.9,1410,55.4,188,0,False,False,True
576,297.7,309.7,1440,51.1,191,0,True,False,False
577,297.7,309.7,1591,37.7,196,0,False,True,False
578,297.8,309.8,1533,36.8,198,0,False,True,False
579,297.8,309.7,1700,31.3,200,0,False,False,True
580,297.8,309.8,1798,25.5,203,0,False,False,True
581,297.8,309.7,1394,42.9,206,0,False,True,False
582,297.8,309.7,1341,49.2,208,0,False,True,False
583,297.7,309.6,1697,32.2,210,0,True,False,False
584,297.6,309.6,1419,48.2,215,0,True,False,False
585,297.6,309.5,2001,20.5,220,0,False,True,False
586,297.6,309.6,1501,49.8,222,1,False,True,False
587,297.6,309.5,1623,33.1,224,0,True,False,False
588,297.6,309.4,1628,33.4,229,0,False,True,False
589,297.6,309.4,1491,40.2,231,0,False,True,False
590,297.5,309.4,1517,36.7,233,0,False,True,False
591,297.5,309.3,1525,41.7,235,0,True,False,False
592,297.5,309.5,1668,27.9,240,0,True,False,False
593,297.5,309.6,1312,50.7,0,0,False,True,False
594,297.6,309.6,1278,50.4,2,0,True,False,False
595,297.6,309.6,1330,53.1,7,0,False,False,True
596,297.6,309.6,1530,37.3,10,0,False,False,True
597,297.6,309.6,1428,46.6,13,0,True,False,False
598,297.7,309.6,1480,47.9,18,0,False,True,False
599,297.7,309.7,1616,31.1,20,0,True,False,False
600,297.8,309.7,1547,37.3,25,0,False,True,False
601,297.9,309.7,2194,16.8,27,0,False,True,False
602,297.9,309.8,2000,21.3,29,0,False,True,False
603,297.9,309.8,1336,71.6,31,1,False,True,False
604,297.9,309.9,1542,33.8,33,0,False,True,False
605,297.9,309.8,1693,29.9,35,0,False,False,True
606,297.9,309.8,1461,50.5,38,0,False,True,False
607,298.0,309.9,1565,33.9,40,0,False,False,True
608,298.0,309.9,1403,47.7,43,0,False,True,False
609,298.1,309.9,1629,32.5,45,0,False,True,False
610,298.1,310.0,1534,33.7,47,0,False,True,False
611,298.1,310.0,1553,40.9,49,0,False,True,False
612,298.1,309.9,1563,32.8,51,0,False,True,False
613,298.1,309.9,1634,30.0,53,0,False,True,False
614,298.0,309.9,1445,45.2,55,0,False,False,True
615,298.1,309.9,1642,30.4,58,0,False,True,False
616,298.1,309.9,1686,29.1,60,0,True,False,False
617,298.1,310.0,1393,43.1,65,0,False,False,True
618,298.2,310.0,1433,44.2,68,0,True,False,False
619,298.3,310.0,1507,44.7,73,0,False,True,False
620,298.3,310.1,1389,49.6,75,0,False,False,True
621,298.3,310.1,1408,45.3,78,0,False,True,False
622,298.4,310.2,1725,32.0,80,0,False,False,True
623,298.4,310.1,1926,23.7,83,0,False,True,False
624,298.3,310.1,1509,37.6,85,0,True,False,False
625,298.3,310.1,1545,36.3,90,0,False,True,False
626,298.4,310.1,1533,35.2,92,0,False,True,False
627,298.4,310.1,1455,42.2,94,0,False,True,False
628,298.4,310.1,1335,57.8,96,0,False,False,True
629,298.3,310.1,1523,45.9,99,0,False,True,False
630,298.3,310.0,1460,47.6,101,0,False,True,False
631,298.4,310.0,1554,37.3,103,0,False,True,False
632,298.3,310.0,1419,47.1,105,0,True,False,False
633,298.3,310.0,1442,43.9,110,0,False,True,False
634,298.3,309.9,1507,41.6,112,0,False,True,False
635,298.3,310.0,1858,23.9,114,0,False,True,False
636,298.3,309.9,1463,43.9,116,0,False,True,False
637,298.2,309.7,1585,37.4,118,0,False,True,False
638,298.0,309.6,1536,37.3,120,0,False,True,False
639,298.0,309.6,1403,51.3,122,0,False,True,False
640,297.9,309.6,1515,38.8,124,0,False,False,True
641,297.9,309.5,1390,47.9,127,0,False,True,False
642,297.8,309.4,1226,58.7,129,0,False,False,True
643,297.8,309.4,1495,36.5,132,0,False,False,True
644,297.7,309.4,1608,30.2,135,0,True,False,False
645,297.7,309.4,1392,44.1,140,0,False,True,False
646,297.7,309.4,1461,43.7,142,0,False,False,True
647,297.7,309.3,1559,36.9,145,0,False,True,False
648,297.7,309.3,1400,48.9,147,0,True,False,False
649,297.7,309.2,1732,28.8,152,0,False,False,True
650,297.6,309.2,1611,33.1,155,0,False,True,False
651,297.6,309.1,1503,38.9,157,0,False,True,False
652,297.7,309.2,1391,44.5,159,0,False,True,False
653,297.8,309.3,2015,20.1,161,0,False,True,False
654,297.8,309.2,1683,30.9,163,0,False,True,False
655,297.7,309.1,1435,38.8,165,0,False,True,False
656,297.7,309.1,1732,28.1,167,0,False,False,True
657,297.7,309.2,1365,58.6,170,0,False,True,False
658,297.7,309.1,1562,36.8,172,0,False,True,False
659,297.6,309.1,1449,49.1,174,0,False,True,False
660,297.7,309.2,1700,27.4,176,0,False,False,True
661,297.6,309.0,1427,45.6,179,0,False,False,True
662,297.6,308.9,1479,38.1,182,0,False,False,True
663,297.5,308.9,1469,44.0,185,0,False,True,False
664,297.5,308.9,1390,47.4,187,0,False,True,False
665,297.5,308.9,1729,28.1,189,0,False,True,False
666,297.5,309.0,1470,43.5,191,0,False,True,False
667,297.5,308.9,1459,48.5,193,0,False,True,False
668,297.5,308.9,1738,24.0,195,0,False,True,False
669,297.5,308.9,1471,37.7,197,0,True,False,False
670,297.6,309.0,1822,25.4,202,0,False,True,False
671,297.5,308.9,1554,34.8,204,0,False,True,False
672,297.6,308.9,1433,43.2,206,0,False,False,True
673,297.6,308.9,1449,47.7,209,0,False,True,False
674,297.8,309.0,1456,41.2,0,0,False,True,False
675,297.8,309.1,1424,45.5,2,0,False,False,True
676,297.9,309.2,1577,34.7,5,0,True,False,False
677,297.9,309.2,1478,39.7,10,0,False,True,False
678,297.8,309.2,1295,61.2,12,0,False,False,True
679,297.8,309.2,1372,47.3,15,0,False,True,False
680,297.8,309.1,1432,42.6,17,0,False,False,True
681,297.7,309.0,1656,33.2,20,0,False,False,True
682,297.8,309.0,1410,48.8,23,0,True,False,False
683,297.7,309.0,1874,24.4,28,0,False,True,False
684,297.7,309.0,1538,43.2,30,0,False,True,False
685,297.7,309.0,1636,29.7,32,0,False,False,True
686,297.7,309.0,1504,40.4,35,0,False,False,True
687,297.7,309.0,1531,42.4,38,0,False,False,True
688,297.6,309.0,1735,26.4,41,0,True,False,False
689,297.6,309.0,1354,55.6,46,0,True,False,False
690,297.6,309.0,1413,40.2,51,0,True,False,False
691,297.7,309.1,1563,39.3,56,0,False,True,False
692,297.7,309.1,1479,42.1,58,0,False,True,False
693,297.7,309.1,1477,38.3,60,0,False,True,False
694,297.6,309.1,1394,50.0,62,0,False,True,False
695,297.6,309.0,1487,45.4,64,0,False,True,False
696,297.6,309.0,1815,25.3,66,0,False,False,True
697,297.6,308.8,1453,39.7,69,0,False,False,True
698,297.6,308.8,1539,40.2,72,0,False,True,False
699,297.5,308.7,1416,39.2,74,0,True,False,False
700,297.6,308.8,1683,31.6,79,0,False,False,True
701,297.7,308.8,1515,40.1,82,0,False,True,False
702,297.7,308.9,1531,48.3,84,0,False,False,True
703,297.7,308.9,1479,40.9,87,0,True,False,False
704,297.7,308.9,1516,33.7,92,0,False,True,False
705,297.7,309.0,1507,38.2,94,0,False,True,False
706,297.8,309.0,1434,43.3,96,0,False,False,True
707,297.7,308.9,1838,27.3,99,0,False,True,False
708,297.6,308.8,1416,45.9,101,0,False,False,True
709,297.6,308.8,1357,49.7,104,0,False,False,True
710,297.5,308.7,1697,28.1,107,0,False,False,True
711,297.5,308.7,1443,46.2,110,0,False,True,False
712,297.5,308.7,1453,37.6,112,0,False,True,False
713,297.4,308.6,1439,46.4,114,0,False,True,False
714,297.4,308.6,1609,36.2,116,0,False,True,False
715,297.4,308.6,1324,59.1,118,0,False,True,False
716,297.4,308.6,1420,45.8,120,0,True,False,False
717,297.4,308.7,1545,36.9,125,0,False,True,False
718,297.5,308.8,1477,39.0,127,0,False,True,False
719,297.4,308.8,1447,58.1,129,0,False,True,False
720,297.4,308.9,1809,23.8,131,0,False,True,False
721,297.5,308.9,1696,30.9,133,0,False,True,False
722,297.5,308.9,1427,44.7,135,0,False,True,False
723,297.4,308.9,1500,46.3,137,0,False,False,True
724,297.5,308.9,1390,44.6,140,0,False,True,False
725,297.4,308.8,1640,34.2,142,0,False,True,False
726,297.4,308.8,1628,37.4,144,0,False,False,True
727,297.3,308.6,1499,37.6,147,0,True,False,False
728,297.4,308.7,1425,50.3,152,0,False,False,True
729,297.3,308.6,1586,37.7,155,0,False,True,False
730,297.3,308.6,1471,50.7,157,0,False,False,True
731,297.3,308.6,1431,53.0,160,0,False,False,True
732,297.2,308.6,1924,22.1,163,0,False,True,False
733,297.1,308.4,1421,42.0,165,0,False,False,True
734,297.0,308.4,1305,54.6,168,0,True,False,False
735,296.9,308.4,1557,32.4,173,0,False,True,False
736,296.9,308.3,1555,38.2,175,0,False,True,False
737,296.9,308.3,1474,39.2,177,0,True,False,False
738,296.8,308.3,1506,45.9,182,0,False,True,False
739,296.9,308.4,1390,41.8,184,0,False,True,False
740,296.9,308.4,1450,46.9,186,0,False,False,True
741,296.9,308.3,1513,38.8,189,0,False,True,False
742,296.8,308.2,1643,34.7,191,0,False,True,False
743,296.8,308.2,1361,53.8,193,0,False,True,False
744,296.7,308.1,1450,40.9,195,0,False,True,False
745,296.7,308.0,1451,50.7,197,0,False,True,False
746,296.8,308.1,1289,62.0,199,1,False,True,False
747,296.8,308.1,1356,48.3,201,0,False,True,False
748,296.7,308.1,1528,46.3,203,0,True,False,False
749,296.6,308.0,1978,22.3,208,0,False,True,False
750,296.7,308.0,1535,36.8,210,0,False,True,False
751,296.8,308.1,1843,24.2,212,0,False,False,True
752,296.9,308.1,1422,48.7,215,0,False,True,False
753,296.8,308.0,1536,40.4,217,0,False,True,False
754,296.9,308.1,1483,44.3,219,0,False,False,True
755,296.8,308.1,1492,43.7,222,0,True,False,False
756,296.8,308.0,1584,40.4,227,0,False,True,False
757,296.9,308.1,1555,33.7,229,0,False,True,False
758,296.8,308.0,1497,41.7,231,0,False,True,False
759,296.7,307.8,1537,36.3,233,0,False,False,True
760,296.7,307.8,1505,39.4,236,0,False,True,False
761,296.7,307.8,1646,34.6,238,0,False,True,False
762,296.7,307.8,1286,60.5,0,0,False,False,True
763,296.7,307.8,1400,47.5,3,0,False,True,False
764,296.8,307.9,1337,56.5,5,0,False,True,False
765,296.9,308.0,1332,53.9,7,0,False,True,False
766,296.8,308.0,1561,38.3,9,0,False,True,False
767,296.9,308.0,1546,31.1,11,0,False,True,False
768,296.9,308.0,1713,29.3,13,0,False,True,False
769,296.9,308.0,1343,44.5,15,0,False,True,False
770,296.8,308.0,1391,54.4,17,0,False,True,False
771,296.8,308.0,1311,58.6,19,0,True,False,False
772,296.8,308.0,1453,51.0,24,0,True,False,False
773,296.8,308.0,1510,39.4,29,0,False,True,False
774,296.8,307.9,1448,48.8,31,0,False,True,False
775,296.7,307.8,1453,46.0,33,0,False,True,False
776,296.7,307.8,1468,39.2,35,0,False,True,False
777,296.7,307.8,1382,47.5,37,0,False,True,False
778,296.7,308.0,1580,32.2,39,0,False,True,False
779,296.8,308.0,1666,29.8,41,0,False,True,False
780,296.9,308.0,1409,50.7,43,0,False,False,True
781,296.8,308.0,1675,29.7,46,0,False,True,False
782,296.8,307.9,1698,30.8,48,0,False,True,False
783,296.7,307.9,1579,33.4,50,0,True,False,False
784,296.7,307.9,1743,27.9,55,0,False,True,False
785,296.9,308.0,1497,44.8,57,0,False,False,True
786,296.9,308.1,1741,28.8,60,0,False,True,False
787,296.9,308.1,1435,45.3,62,0,False,True,False
788,296.9,308.1,1440,46.3,64,0,False,False,True
789,296.9,308.0,1641,33.3,67,0,False,False,True
790,296.8,307.9,1420,45.4,70,0,False,True,False
791,296.8,307.9,1611,35.4,72,0,False,True,False
792,296.8,307.8,1373,42.9,74,0,False,True,False
793,296.8,307.9,1683,31.8,76,0,False,False,True
794,296.9,307.9,1547,32.6,79,0,True,False,False
795,296.9,307.8,1605,37.0,84,0,False,True,False
796,296.9,307.9,2010,18.9,86,0,False,False,True
797,296.8,307.7,1565,40.1,89,0,False,True,False
798,296.9,307.8,1828,24.6,91,0,False,False,True
799,297.0,307.8,1579,34.1,94,0,False,False,True
800,297.0,307.9,1882,24.2,97,0,False,False,True
801,296.9,307.8,1285,52.1,100,0,False,True,False
802,296.9,307.8,1571,35.0,102,0,False,True,False
803,296.9,307.8,1549,37.8,104,0,True,False,False
804,296.9,307.8,1544,37.6,109,0,False,False,True
805,297.0,307.9,1412,47.4,112,0,False,False,True
806,297.0,307.9,1422,53.0,115,0,False,False,True
807,297.0,307.7,1867,22.8,118,0,False,True,False
808,296.9,307.7,1424,43.3,120,0,False,True,False
809,296.9,307.6,1452,45.7,122,0,False,True,False
810,296.9,307.7,1550,39.7,124,0,False,True,False
811,296.8,307.6,1588,37.6,126,0,False,True,False
812,296.8,307.6,1338,44.4,128,0,False,True,False
813,296.8,307.6,1513,40.0,130,0,False,True,False
814,296.8,307.5,1470,45.9,132,0,False,False,True
815,296.8,307.5,1516,36.7,135,0,False,False,True
816,296.8,307.6,1434,48.3,138,0,False,True,False
817,296.8,307.6,1368,52.0,140,0,False,True,False
818,296.8,307.6,1304,48.7,142,0,False,True,False
819,296.8,307.6,1398,46.7,144,0,False,True,False
820,296.7,307.6,1516,37.4,146,0,False,True,False
821,296.7,307.6,1474,41.7,148,0,False,True,False
822,296.7,307.6,1547,34.7,150,0,False,False,True
823,296.6,307.5,1482,39.9,153,0,False,False,True
824,296.6,307.4,1436,42.8,156,0,False,True,False
825,296.6,307.3,1474,40.0,158,0,False,True,False
826,296.5,307.2,1481,38.2,160,0,False,True,False
827,296.5,307.3,1501,42.1,162,0,False,True,False
828,296.5,307.3,1566,37.2,164,0,False,True,False
829,296.5,307.3,1579,34.5,166,0,False,True,False
830,296.6,307.4,1631,35.0,168,0,False,True,False
831,296.6,307.4,1544,42.3,170,0,False,False,True
832,296.6,307.4,1521,38.6,173,0,False,True,False
833,296.6,307.4,1616,28.0,175,0,False,True,False
834,296.6,307.4,1333,50.2,177,0,True,False,False
835,296.7,307.4,1533,32.5,182,0,False,False,True
836,296.6,307.4,1368,45.1,185,0,False,True,False
837,296.6,307.4,1465,47.8,187,0,False,True,False
838,296.6,307.4,1406,41.5,189,0,True,False,False
839,296.5,307.4,1565,43.5,194,0,False,False,True
840,296.6,307.5,1582,37.9,197,0,False,True,False
841,296.6,307.5,1439,45.5,199,0,False,True,False
842,296.6,307.5,1566,35.0,201,0,False,False,True
843,296.6,307.5,1485,42.7,204,0,False,True,False
844,296.5,307.5,1566,35.1,206,0,False,True,False
845,296.3,307.3,1439,41.5,208,0,False,True,False
846,296.4,307.4,1416,50.0,210,0,False,False,True
847,296.4,307.4,2833,5.6,213,1,False,True,False
848,296.3,307.4,1465,47.1,215,0,False,True,False
849,296.4,307.4,1586,35.5,0,0,True,False,False
850,296.3,307.3,1567,31.4,5,0,False,True,False
851,296.2,307.2,1389,48.6,7,0,False,False,True
852,296.3,307.3,1368,49.5,10,0,False,False,True
853,296.3,307.3,1444,49.0,13,0,False,True,False
854,296.3,307.3,1498,41.6,15,0,False,False,True
855,296.1,307.2,1615,30.8,18,0,False,True,False
856,296.1,307.1,1898,22.7,20,0,False,True,False
857,296.1,307.1,1350,53.3,22,0,False,False,True
858,296.2,307.0,1516,37.6,25,0,False,False,True
859,296.2,307.0,1542,40.6,28,0,True,False,False
860,296.1,306.9,1541,32.6,33,0,True,False,False
861,296.1,306.9,1951,23.3,38,0,False,False,True
862,296.1,306.8,1645,31.0,41,0,True,False,False
863,296.0,306.7,1416,44.2,46,0,False,True,False
864,296.0,306.7,2044,22.3,48,0,False,False,True
865,295.9,306.6,1414,50.2,51,0,False,True,False
866,295.9,306.6,1678,26.7,53,0,False,True,False
867,295.9,306.5,1594,33.2,55,0,True,False,False
868,295.8,306.5,1514,37.7,60,0,False,False,True
869,295.8,306.5,1358,49.2,63,0,False,True,False
870,295.8,306.4,1325,56.2,65,0,False,True,False
871,295.8,306.4,1339,53.2,67,0,False,True,False
872,295.8,306.4,1335,51.7,69,0,False,False,True
873,295.9,306.4,1892,21.7,72,0,False,True,False
874,295.9,306.4,1575,28.5,74,0,False,True,False
875,295.8,306.3,1444,45.5,76,0,False,False,True
876,295.7,306.3,1915,22.4,79,0,False,True,False
877,295.6,306.2,1584,33.6,81,0,False,False,True
878,295.7,306.3,1685,34.9,84,0,False,False,True
879,295.8,306.3,1337,54.6,87,0,False,True,False
880,295.8,306.3,1235,76.2,89,1,False,False,True
881,295.7,306.2,1464,46.2,92,0,False,True,False
882,295.7,306.2,1739,25.9,94,0,False,False,True
883,295.7,306.3,1490,34.3,97,0,False,True,False
884,295.8,306.4,1356,48.0,99,0,False,True,False
885,295.7,306.2,1397,52.0,101,0,False,True,False
886,295.7,306.2,1458,40.6,103,0,False,True,False
887,295.7,306.2,2161,16.5,105,0,True,False,False
888,295.6,306.1,1651,28.1,110,0,False,False,True
889,295.6,306.1,1389,46.2,113,0,False,True,False
890,295.6,306.0,1370,52.4,115,0,False,True,False
891,295.7,306.1,1408,47.9,117,0,False,True,False
892,295.7,306.1,1343,54.4,119,0,False,True,False
893,295.7,306.2,1423,42.5,121,0,False,False,True
894,295.6,306.2,1426,48.6,124,0,False,True,False
895,295.6,306.2,1435,51.6,126,0,False,False,True
896,295.5,306.1,1573,35.1,129,0,False,True,False
897,295.6,306.2,1612,31.2,131,0,False,True,False
898,295.6,306.2,1446,49.9,133,0,False,True,False
899,295.6,306.2,1329,55.3,135,0,True,False,False
900,295.6,306.2,1569,35.1,140,0,False,True,False
901,295.6,306.1,1256,62.3,142,0,True,False,False
902,295.6,306.1,1383,48.7,147,0,False,True,False
903,295.7,306.2,2270,14.6,149,1,False,True,False
904,295.7,306.2,1458,49.8,151,0,True,False,False
905,295.6,306.1,1474,41.2,156,0,False,True,False
906,295.6,306.1,1462,49.2,158,0,False,False,True
907,295.6,306.1,1669,29.0,161,0,False,False,True
908,295.5,306.1,1822,24.3,164,0,False,False,True
909,295.5,306.0,1456,39.2,167,0,False,True,False
910,295.5,306.0,1546,35.9,169,0,False,True,False
911,295.6,306.1,1490,42.7,171,0,False,False,True
912,295.6,306.0,1569,40.4,174,0,False,True,False
913,295.5,306.0,1621,29.5,176,0,False,True,False
914,295.4,305.9,1518,40.6,178,0,False,False,True
915,295.4,305.8,1526,38.2,181,0,False,False,True
916,295.3,305.8,1589,36.2,184,0,False,False,True
917,295.3,305.7,1475,51.0,187,0,False,True,False
918,295.3,305.7,1473,38.5,189,0,False,False,True
919,295.4,305.8,1407,50.7,192,0,False,True,False
920,295.5,305.9,1518,44.1,194,0,False,False,True
921,295.5,305.9,1593,37.2,197,0,True,False,False
922,295.5,305.9,1380,52.4,202,0,False,False,True
923,295.5,306.0,1423,45.3,205,0,False,False,True
924,295.5,306.0,1800,27.6,208,0,False,True,False
925,295.6,306.1,1623,30.9,210,0,True,False,False
926,295.6,306.1,1372,55.6,215,1,False,True,False
927,295.6,306.0,1396,52.4,0,0,True,False,False
928,295.6,306.0,1949,21.9,5,0,False,True,False
